# 扫描参数	信号	背景	对比度	差分信号
2884000000.000000	-2.06779679	-2.06764209	-2.06779679	-0.00015470
2884500000.000000	-2.06834947	-2.06868493	-2.06834947	0.00033545
2885000000.000000	-2.06959684	-2.06957176	-2.06959684	-0.00002508
2885500000.000000	-2.07056249	-2.07049181	-2.07056249	-0.00007067
2886000000.000000	-2.07150762	-2.07135064	-2.07150762	-0.00015698
2886500000.000000	-2.07230033	-2.07213554	-2.07230033	-0.00016480
2887000000.000000	-2.07267584	-2.07266347	-2.07267584	-0.00001238
2887500000.000000	-2.07296440	-2.07305819	-2.07296440	0.00009380
2888000000.000000	-2.07344152	-2.07348679	-2.07344152	0.00004527
2888500000.000000	-2.07352425	-2.07356952	-2.07352425	0.00004527
2889000000.000000	-2.07276606	-2.07296668	-2.07276606	0.00020062
2889500000.000000	-2.07393330	-2.07397792	-2.07393330	0.00004462
2890000000.000000	-2.07377958	-2.07364475	-2.07377958	-0.00013483
2890500000.000000	-2.07390790	-2.07432217	-2.07390790	0.00041427
2891000000.000000	-2.07439936	-2.07454852	-2.07439936	0.00014916
2891500000.000000	-2.07438600	-2.07437363	-2.07438600	-0.00001238
2892000000.000000	-2.07432543	-2.07395578	-2.07432543	-0.00036965
2892500000.000000	-2.07382062	-2.07408149	-2.07382062	0.00026087
2893000000.000000	-2.07493250	-2.07469508	-2.07493250	-0.00023742
2893500000.000000	-2.07546141	-2.07551677	-2.07546141	0.00005537
2894000000.000000	-2.07553697	-2.07555032	-2.07553697	0.00001335
2894500000.000000	-2.07569069	-2.07555879	-2.07569069	-0.00013190
2895000000.000000	-2.07512140	-2.07533830	-2.07512140	0.00021690
2895500000.000000	-2.07602679	-2.07560992	-2.07602679	-0.00041687
2896000000.000000	-2.07496376	-2.07489049	-2.07496376	-0.00007328
2896500000.000000	-2.07543894	-2.07507775	-2.07543894	-0.00036118
2897000000.000000	-2.07534156	-2.07515885	-2.07534156	-0.00018271
2897500000.000000	-2.07543242	-2.07569525	-2.07543242	0.00026283
2898000000.000000	-2.07563532	-2.07583985	-2.07563532	0.00020453
2898500000.000000	-2.07493771	-2.07540995	-2.07493771	0.00047224
2899000000.000000	-2.07537543	-2.07572423	-2.07537543	0.00034881
2899500000.000000	-2.07553599	-2.07542526	-2.07553599	-0.00011073
2900000000.000000	-2.07555195	-2.07529987	-2.07555195	-0.00025208
