# 扫描参数	信号	背景	对比度	差分信号
2889000000.000000	-2.07150794	-2.07085918	-2.07150794	-0.00064876
2889500000.000000	-2.07160826	-2.07158871	-2.07160826	-0.00001954
2890000000.000000	-2.07129071	-2.07187466	-2.07129071	0.00058395
2890500000.000000	-2.07173951	-2.07238371	-2.07173951	0.00064420
2891000000.000000	-2.07351024	-2.07270255	-2.07351024	-0.00080769
2891500000.000000	-2.07214498	-2.07269636	-2.07214498	0.00055138
2892000000.000000	-2.07265435	-2.07247881	-2.07265435	-0.00017554
2892500000.000000	-2.07277974	-2.07221793	-2.07277974	-0.00056180
2893000000.000000	-2.07300055	-2.07287223	-2.07300055	-0.00012832
2893500000.000000	-2.07265077	-2.07320378	-2.07265077	0.00055301
2894000000.000000	-2.07345944	-2.07344055	-2.07345944	-0.00001889
2894500000.000000	-2.07315232	-2.07341026	-2.07315232	0.00025794
2895000000.000000	-2.07366006	-2.07384276	-2.07366006	0.00018271
2895500000.000000	-2.07362553	-2.07405999	-2.07362553	0.00043446
2896000000.000000	-2.07435148	-2.07433096	-2.07435148	-0.00002052
2896500000.000000	-2.07367211	-2.07394275	-2.07367211	0.00027064
2897000000.000000	-2.07428211	-2.07422316	-2.07428211	-0.00005895
2897500000.000000	-2.07442606	-2.07458728	-2.07442606	0.00016121
2898000000.000000	-2.07417203	-2.07460551	-2.07417203	0.00043348
2898500000.000000	-2.07451986	-2.07475728	-2.07451986	0.00023742
2899000000.000000	-2.07447947	-2.07425052	-2.07447947	-0.00022895
2899500000.000000	-2.07440424	-2.07477910	-2.07440424	0.00037486
2900000000.000000	-2.07469345	-2.07453419	-2.07469345	-0.00015926
