# 扫描参数	信号	背景	对比度	差分信号
2859000000.000000	-2.42482748	-2.44895080	-0.00494961	0.02412332
2859500000.000000	-2.43688425	-2.42460601	0.00252561	-0.01227824
2860000000.000000	-2.43725879	-2.41459127	0.00467193	-0.02266752
2860500000.000000	-2.41698178	-2.41949931	-0.00052053	0.00251753
2861000000.000000	-2.39222989	-2.43682889	-0.00923555	0.04459900
2861500000.000000	-2.42688254	-2.38676819	0.00833346	-0.04011434
2862000000.000000	-2.41405715	-2.37990280	0.00712445	-0.03415435
2862500000.000000	-2.40417919	-2.37063713	0.00702479	-0.03354207
2863000000.000000	-2.35563944	-2.40127410	-0.00959334	0.04563467
2863500000.000000	-2.33822192	-2.41593308	-0.01634595	0.07771116
2864000000.000000	-2.33091035	-2.40425084	-0.01548849	0.07334050
2864500000.000000	-2.32425990	-2.39053634	-0.01405712	0.06627644
2865000000.000000	-2.35249008	-2.34243951	0.00214073	-0.01005057
2865500000.000000	-2.39080340	-2.31556743	0.01598598	-0.07523597
2866000000.000000	-2.31605270	-2.39009993	-0.01573413	0.07404723
2866500000.000000	-2.33535917	-2.35771729	-0.00476406	0.02235812
2867000000.000000	-2.32592089	-2.40693447	-0.01711727	0.08101358
2867500000.000000	-2.33840756	-2.41240594	-0.01557594	0.07399838
2868000000.000000	-2.35640479	-2.41180017	-0.01161766	0.05539538
2868500000.000000	-2.41691665	-2.36673870	0.01048946	-0.05017794
2869000000.000000	-2.38508767	-2.38207836	0.00063126	-0.00300931
2869500000.000000	-2.36086013	-2.38392824	-0.00486178	0.02306811
2870000000.000000	-2.40763143	-2.33322595	0.01569452	-0.07440548
2870500000.000000	-2.33989919	-2.36213029	-0.00472798	0.02223110
2871000000.000000	-2.32238723	-2.38784620	-0.01389718	0.06545898
2871500000.000000	-2.36030321	-2.33266903	0.00588842	-0.02763418
2872000000.000000	-2.34381064	-2.35076722	-0.00148183	0.00695658
2872500000.000000	-2.32491778	-2.39485164	-0.01481722	0.06993386
2873000000.000000	-2.32661785	-2.40764771	-0.01711562	0.08102987
2873500000.000000	-2.36929857	-2.35638525	0.00273258	-0.01291332
2874000000.000000	-2.40072696	-2.35010934	0.01065446	-0.05061761
2874500000.000000	-2.36108160	-2.40875829	-0.00999545	0.04767670
2875000000.000000	-2.42062943	-2.37056873	0.01044847	-0.05006070
2875500000.000000	-2.43168636	-2.38003633	0.01073421	-0.05165003
2876000000.000000	-2.41855809	-2.40124805	0.00359144	-0.01731004
2876500000.000000	-2.41009033	-2.42436827	-0.00295337	0.01427793
2877000000.000000	-2.41538919	-2.43163751	-0.00335222	0.01624831
2877500000.000000	-2.43726856	-2.42170418	0.00320322	-0.01556438
2878000000.000000	-2.44284099	-2.42690208	0.00327305	-0.01593891
2878500000.000000	-2.43256570	-2.44783045	-0.00312777	0.01526475
2879000000.000000	-2.44352818	-2.44468110	-0.00023586	0.00115292
2879500000.000000	-2.45976672	-2.43906307	0.00422624	-0.02070365
2880000000.000000	-2.45620376	-2.44513380	0.00225856	-0.01106996
2880500000.000000	-2.45915770	-2.44923089	0.00202242	-0.00992681
2881000000.000000	-2.44958262	-2.45423663	-0.00094906	0.00465401
2881500000.000000	-2.45840211	-2.45125989	0.00145473	-0.00714222
2882000000.000000	-2.45681604	-2.45763676	-0.00016700	0.00082072
2882500000.000000	-2.46184132	-2.46200091	-0.00003241	0.00015958
2883000000.000000	-2.46089033	-2.46184132	-0.00019318	0.00095099
2883500000.000000	-2.46551828	-2.46675588	-0.00025092	0.00123759
2884000000.000000	-2.46721509	-2.46096198	0.00126885	-0.00625311
2884500000.000000	-2.46701317	-2.46657675	0.00008846	-0.00043641
2885000000.000000	-2.46885002	-2.46853410	0.00006398	-0.00031591
2885500000.000000	-2.46924409	-2.46527728	0.00080389	-0.00396682
2886000000.000000	-2.46752449	-2.46836475	-0.00017024	0.00084026
2886500000.000000	-2.47008110	-2.46746586	0.00052966	-0.00261523
2887000000.000000	-2.47117213	-2.46883048	0.00047402	-0.00234166
2887500000.000000	-2.47066081	-2.47118190	-0.00010544	0.00052109
2888000000.000000	-2.47033187	-2.47220455	-0.00037889	0.00187268
2888500000.000000	-2.47278101	-2.47381993	-0.00021003	0.00103893
2889000000.000000	-2.47385250	-2.47152713	0.00047021	-0.00232537
2889500000.000000	-2.47303830	-2.47533110	-0.00046335	0.00229281
2890000000.000000	-2.47361801	-2.47165740	0.00039646	-0.00196061
2890500000.000000	-2.47221106	-2.47247487	-0.00005335	0.00026380
2891000000.000000	-2.47193098	-2.47369618	-0.00035692	0.00176520
2891500000.000000	-2.47176162	-2.47338026	-0.00032732	0.00161864
2892000000.000000	-2.47178767	-2.47377760	-0.00040236	0.00198992
2892500000.000000	-2.47398929	-2.47275821	0.00024887	-0.00123108
2893000000.000000	-2.47407397	-2.47254652	0.00030879	-0.00152745
2893500000.000000	-2.47287545	-2.47394695	-0.00021660	0.00107150
2894000000.000000	-2.47381342	-2.47370595	0.00002172	-0.00010748
2894500000.000000	-2.47302201	-2.47512918	-0.00042585	0.00210717
2895000000.000000	-2.47491097	-2.47395346	0.00019348	-0.00095751
2895500000.000000	-2.47512918	-2.47470579	0.00008554	-0.00042339
2896000000.000000	-2.47501845	-2.47547115	-0.00009145	0.00045270
2896500000.000000	-2.47590756	-2.47518129	0.00014669	-0.00072627
2897000000.000000	-2.47596944	-2.47549394	0.00009603	-0.00047550
2897500000.000000	-2.47558514	-2.47547766	0.00002171	-0.00010748
2898000000.000000	-2.47480024	-2.47542881	-0.00012698	0.00062857
2898500000.000000	-2.47523014	-2.47485235	0.00007632	-0.00037779
2899000000.000000	-2.47479047	-2.47621696	-0.00028812	0.00142649
2899500000.000000	-2.47536367	-2.47585871	-0.00009998	0.00049504
2900000000.000000	-2.47658498	-2.47606389	0.00010521	-0.00052109
