# 扫描参数	信号	背景	对比度	差分信号
2871500000.000000	-2.01654735	-2.01645779	-2.01654735	-0.00008956
2872000000.000000	-2.01785399	-2.01792695	-2.01785399	0.00007295
2872500000.000000	-2.02025590	-2.02015429	-2.02025590	-0.00010161
2873000000.000000	-2.02405206	-2.02393384	-2.02405206	-0.00011822
2873500000.000000	-2.02826900	-2.02816413	-2.02826900	-0.00010487
2874000000.000000	-2.03366752	-2.03326953	-2.03366752	-0.00039798
2874500000.000000	-2.04025673	-2.04032284	-2.04025673	0.00006611
2875000000.000000	-2.04629945	-2.04631541	-2.04629945	0.00001596
2875500000.000000	-2.05126318	-2.05136382	-2.05126318	0.00010064
2876000000.000000	-2.05571754	-2.05576542	-2.05571754	0.00004788
2876500000.000000	-2.05949188	-2.05945508	-2.05949188	-0.00003680
2877000000.000000	-2.06219277	-2.06206412	-2.06219277	-0.00012864
2877500000.000000	-2.06480279	-2.06487118	-2.06480279	0.00006839
2878000000.000000	-2.06713891	-2.06702101	-2.06713891	-0.00011790
2878500000.000000	-2.06790524	-2.06798829	-2.06790524	0.00008305
2879000000.000000	-2.07004661	-2.07009285	-2.07004661	0.00004625
2879500000.000000	-2.07161998	-2.07166069	-2.07161998	0.00004071
2880000000.000000	-2.07321648	-2.07328064	-2.07321648	0.00006416
2880500000.000000	-2.07393363	-2.07426615	-2.07393363	0.00033252
2881000000.000000	-2.07490156	-2.07495758	-2.07490156	0.00005602
2881500000.000000	-2.07602875	-2.07603982	-2.07602875	0.00001107
2882000000.000000	-2.07510055	-2.07501718	-2.07510055	-0.00008337
2882500000.000000	-2.07568515	-2.07576788	-2.07568515	0.00008272
2883000000.000000	-2.07617042	-2.07622253	-2.07617042	0.00005211
2883500000.000000	-2.07727123	-2.07723345	-2.07727123	-0.00003778
2884000000.000000	-2.07774086	-2.07792324	-2.07774086	0.00018238
2884500000.000000	-2.07874494	-2.07870521	-2.07874494	-0.00003973
2885000000.000000	-2.07909961	-2.07909212	-2.07909961	-0.00000749
2885500000.000000	-2.07856679	-2.07840167	-2.07856679	-0.00016512
2886000000.000000	-2.07912762	-2.07908593	-2.07912762	-0.00004169
2886500000.000000	-2.07904066	-2.07897552	-2.07904066	-0.00006514
2887000000.000000	-2.07921881	-2.07918787	-2.07921881	-0.00003094
2887500000.000000	-2.07961940	-2.07968160	-2.07961940	0.00006221
2888000000.000000	-2.07936146	-2.07937546	-2.07936146	0.00001400
2888500000.000000	-2.07903089	-2.07910059	-2.07903089	0.00006970
2889000000.000000	-2.07877718	-2.07878728	-2.07877718	0.00001010
2889500000.000000	-2.07911492	-2.07930218	-2.07911492	0.00018727
2890000000.000000	-2.07935495	-2.07955296	-2.07935495	0.00019802
2890500000.000000	-2.07920350	-2.07916800	-2.07920350	-0.00003550
2891000000.000000	-2.07892993	-2.07893970	-2.07892993	0.00000977
2891500000.000000	-2.07895761	-2.07887456	-2.07895761	-0.00008305
2892000000.000000	-2.07918917	-2.07936406	-2.07918917	0.00017489
2892500000.000000	-2.07996365	-2.08004279	-2.07996365	0.00007914
2893000000.000000	-2.07957739	-2.07946275	-2.07957739	-0.00011464
2893500000.000000	-2.07966630	-2.07958683	-2.07966630	-0.00007947
2894000000.000000	-2.07953505	-2.07938035	-2.07953505	-0.00015470
2894500000.000000	-2.08012844	-2.08020791	-2.08012844	0.00007947
2895000000.000000	-2.08020009	-2.08022387	-2.08020009	0.00002377
2895500000.000000	-2.08012193	-2.08013593	-2.08012193	0.00001400
2896000000.000000	-2.08031245	-2.08037922	-2.08031245	0.00006676
2896500000.000000	-2.07957478	-2.07958813	-2.07957478	0.00001335
2897000000.000000	-2.08043068	-2.08021312	-2.08043068	-0.00021756
2897500000.000000	-2.07997667	-2.08013593	-2.07997667	0.00015926
2898000000.000000	-2.07990698	-2.08039062	-2.07990698	0.00048364
2898500000.000000	-2.07989753	-2.08001869	-2.07989753	0.00012115
2899000000.000000	-2.08006852	-2.07975847	-2.08006852	-0.00031005
2899500000.000000	-2.08005516	-2.08004995	-2.08005516	-0.00000521
2900000000.000000	-2.07995909	-2.07984021	-2.07995909	-0.00011887
