# 扫描参数	信号	背景	对比度	差分信号
2864500000.000000	-2.32858497	-2.32888460	-2.32858497	0.00029963
2865000000.000000	-2.32598277	-2.32607070	-2.32598277	0.00008793
2865500000.000000	-2.31993158	-2.31994461	-2.31993158	0.00001303
2866000000.000000	-2.32279759	-2.31969383	-2.32279759	-0.00310376
2866500000.000000	-2.32439669	-2.32387234	-2.32439669	-0.00052435
2867000000.000000	-2.33135002	-2.33264949	-2.33135002	0.00129947
2867500000.000000	-2.34211709	-2.34283033	-2.34211709	0.00071325
2868000000.000000	-2.35830026	-2.35884741	-2.35830026	0.00054715
2868500000.000000	-2.37449647	-2.37318722	-2.37449647	-0.00130924
2869000000.000000	-2.36629578	-2.36356004	-2.36629578	-0.00273574
2869500000.000000	-2.35084864	-2.35093006	-2.35084864	0.00008142
2870000000.000000	-2.33360048	-2.33315756	-2.33360048	-0.00044293
2870500000.000000	-2.32354340	-2.32219833	-2.32354340	-0.00134507
2871000000.000000	-2.31966778	-2.31994135	-2.31966778	0.00027357
2871500000.000000	-2.31644026	-2.31936164	-2.31644026	0.00292137
2872000000.000000	-2.32041033	-2.31924439	-2.32041033	-0.00116594
2872500000.000000	-2.32373230	-2.32469632	-2.32373230	0.00096402
2873000000.000000	-2.32844493	-2.32842864	-2.32844493	-0.00001628
2873500000.000000	-2.33644370	-2.33652837	-2.33644370	0.00008468
2874000000.000000	-2.34833763	-2.34787516	-2.34833763	-0.00046247
2874500000.000000	-2.36412347	-2.36489534	-2.36412347	0.00077187
2875000000.000000	-2.36844854	-2.36865046	-2.36844854	0.00020192
2875500000.000000	-2.38427346	-2.38430277	-2.38427346	0.00002931
2876000000.000000	-2.39876309	-2.39876635	-2.39876309	0.00000326
2876500000.000000	-2.39843415	-2.39825502	-2.39843415	-0.00017913
2877000000.000000	-2.41283584	-2.41269254	-2.41283584	-0.00014330
2877500000.000000	-2.42331631	-2.42292224	-2.42331631	-0.00039408
2878000000.000000	-2.42887897	-2.42903530	-2.42887897	0.00015633
2878500000.000000	-2.43550010	-2.43550336	-2.43550010	0.00000326
2879000000.000000	-2.44106276	-2.44111487	-2.44106276	0.00005211
2879500000.000000	-2.44556696	-2.44543017	-2.44556696	-0.00013679
2880000000.000000	-2.44349561	-2.44316342	-2.44349561	-0.00033220
2880500000.000000	-2.44898663	-2.44904851	-2.44898663	0.00006188
2881000000.000000	-2.45649036	-2.45614513	-2.45649036	-0.00034522
2881500000.000000	-2.45997516	-2.45972764	-2.45997516	-0.00024752
2882000000.000000	-2.45783217	-2.45765630	-2.45783217	-0.00017587
2882500000.000000	-2.45951595	-2.45976998	-2.45951595	0.00025403
2883000000.000000	-2.46382147	-2.46359024	-2.46382147	-0.00023123
2883500000.000000	-2.46651487	-2.46644648	-2.46651487	-0.00006839
2884000000.000000	-2.46927015	-2.46890213	-2.46927015	-0.00036802
2884500000.000000	-2.46865786	-2.46772967	-2.46865786	-0.00092820
2885000000.000000	-2.46547594	-2.46529682	-2.46547594	-0.00017913
2885500000.000000	-2.47129589	-2.47252046	-2.47129589	0.00122457
2886000000.000000	-2.47307738	-2.47293408	-2.47307738	-0.00014330
2886500000.000000	-2.47430520	-2.47426938	-2.47430520	-0.00003583
2887000000.000000	-2.47499239	-2.47459832	-2.47499239	-0.00039408
2887500000.000000	-2.47255629	-2.47272890	-2.47255629	0.00017261
2888000000.000000	-2.47428892	-2.47421727	-2.47428892	-0.00007165
2888500000.000000	-2.47366035	-2.48060391	-2.47366035	0.00694356
2889000000.000000	-2.47579357	-2.47606715	-2.47579357	0.00027357
2889500000.000000	-2.47424658	-2.47407071	-2.47424658	-0.00017587
2890000000.000000	-2.47521386	-2.47518455	-2.47521386	-0.00002931
2890500000.000000	-2.47619416	-2.47632444	-2.47619416	0.00013027
2891000000.000000	-2.47575775	-2.47605412	-2.47575775	0.00029637
2891500000.000000	-2.47630489	-2.47642865	-2.47630489	0.00012376
2892000000.000000	-2.47562747	-2.47583917	-2.47562747	0.00021169
2892500000.000000	-2.47573495	-2.47560793	-2.47573495	-0.00012702
2893000000.000000	-2.47564050	-2.47548092	-2.47564050	-0.00015958
2893500000.000000	-2.47732428	-2.47724937	-2.47732428	-0.00007491
2894000000.000000	-2.47672503	-2.47594013	-2.47672503	-0.00078490
2894500000.000000	-2.47705071	-2.47732754	-2.47705071	0.00027683
2895000000.000000	-2.47709630	-2.47725914	-2.47709630	0.00016284
2895500000.000000	-2.47676736	-2.47717772	-2.47676736	0.00041036
2896000000.000000	-2.47706699	-2.47732428	-2.47706699	0.00025729
2896500000.000000	-2.47644494	-2.47828830	-2.47644494	0.00184336
2897000000.000000	-2.47747084	-2.47714190	-2.47747084	-0.00032894
2897500000.000000	-2.47673805	-2.47692369	-2.47673805	0.00018564
2898000000.000000	-2.47982552	-2.47698231	-2.47982552	-0.00284321
2898500000.000000	-2.47782583	-2.47766299	-2.47782583	-0.00016284
2899000000.000000	-2.47740245	-2.47796262	-2.47740245	0.00056017
2899500000.000000	-2.47766625	-2.47773464	-2.47766625	0.00006839
2900000000.000000	-2.47814175	-2.47802776	-2.47814175	-0.00011399
