# 扫描参数	信号	背景	对比度	差分信号
2869000000.000000	-2.08148230	-2.08147253	-2.08148230	-0.00000977
2869500000.000000	-2.08172298	-2.08170833	-2.08172298	-0.00001466
2870000000.000000	-2.08197181	-2.08192035	-2.08197181	-0.00005146
2870500000.000000	-2.08128364	-2.08126931	-2.08128364	-0.00001433
2871000000.000000	-2.08143997	-2.08136962	-2.08143997	-0.00007035
2871500000.000000	-2.08138167	-2.08144094	-2.08138167	0.00005927
2872000000.000000	-2.08121427	-2.08115597	-2.08121427	-0.00005830
2872500000.000000	-1.94759445	-1.94763549	-1.94759445	0.00004104
2873000000.000000	-1.95105092	-1.95105972	-1.95105092	0.00000879
2873500000.000000	-1.95506855	-1.95509525	-1.95506855	0.00002671
2874000000.000000	-1.96135943	-1.96130342	-1.96135943	-0.00005602
2874500000.000000	-1.96918689	-1.96920187	-1.96918689	0.00001498
2875000000.000000	-1.97742080	-1.97742862	-1.97742080	0.00000782
2875500000.000000	-1.98660148	-1.98658031	-1.98660148	-0.00002117
2876000000.000000	-1.99442470	-1.99430811	-1.99442470	-0.00011659
2876500000.000000	-2.00213980	-2.00207890	-2.00213980	-0.00006090
2877000000.000000	-2.08179529	-2.08183046	-2.08179529	0.00003517
2877500000.000000	-2.08153409	-2.08160867	-2.08153409	0.00007458
2878000000.000000	-2.08164710	-2.08164124	-2.08164710	-0.00000586
2878500000.000000	-2.08144583	-2.08136180	-2.08144583	-0.00008403
2879000000.000000	-2.08146472	-2.08153897	-2.08146472	0.00007426
2879500000.000000	-2.08184153	-2.08181222	-2.08184153	-0.00002931
2880000000.000000	-2.08283682	-2.08287427	-2.08283682	0.00003745
2880500000.000000	-2.08155005	-2.08152432	-2.08155005	-0.00002573
2881000000.000000	-2.08207505	-2.08204736	-2.08207505	-0.00002768
2881500000.000000	-2.08152823	-2.08151259	-2.08152823	-0.00001563
2882000000.000000	-2.05077238	-2.05084142	-2.05077238	0.00006904
2882500000.000000	-2.05374000	-2.05380285	-2.05374000	0.00006286
2883000000.000000	-2.05646694	-2.05644544	-2.05646694	-0.00002150
2883500000.000000	-2.05890174	-2.05886266	-2.05890174	-0.00003908
2884000000.000000	-2.06045655	-2.06046274	-2.06045655	0.00000619
2884500000.000000	-2.06250575	-2.06249370	-2.06250575	-0.00001205
2885000000.000000	-2.06657548	-2.06652370	-2.06657548	-0.00005178
2885500000.000000	-2.06872694	-2.06869242	-2.06872694	-0.00003452
2886000000.000000	-2.07020261	-2.07015376	-2.07020261	-0.00004885
2886500000.000000	-2.08197246	-2.08204899	-2.08197246	0.00007654
2887000000.000000	-2.08190081	-2.08185391	-2.08190081	-0.00004690
2887500000.000000	-2.08173275	-2.08181124	-2.08173275	0.00007849
2888000000.000000	-2.08159011	-2.08166664	-2.08159011	0.00007654
2888500000.000000	-2.08198255	-2.08195357	-2.08198255	-0.00002899
2889000000.000000	-2.08169986	-2.08166469	-2.08169986	-0.00003517
2889500000.000000	-2.08189494	-2.08193631	-2.08189494	0.00004136
2890000000.000000	-2.08162365	-2.08166176	-2.08162365	0.00003810
2890500000.000000	-2.08187052	-2.08182460	-2.08187052	-0.00004592
2891000000.000000	-2.08227209	-2.08222616	-2.08227209	-0.00004592
2891500000.000000	-2.07705790	-2.07703446	-2.07705790	-0.00002345
2892000000.000000	-2.07627887	-2.07630167	-2.07627887	0.00002280
2892500000.000000	-2.07495986	-2.07496963	-2.07495986	0.00000977
2893000000.000000	-2.07477813	-2.07481362	-2.07477813	0.00003550
2893500000.000000	-2.07525623	-2.07530606	-2.07525623	0.00004983
2894000000.000000	-2.07581054	-2.07581217	-2.07581054	0.00000163
2894500000.000000	-2.07614762	-2.07615251	-2.07614762	0.00000489
2895000000.000000	-2.07674883	-2.07684295	-2.07674883	0.00009412
2895500000.000000	-2.07729989	-2.07735330	-2.07729989	0.00005341
2896000000.000000	-2.08192654	-2.08188843	-2.08192654	-0.00003810
2896500000.000000	-2.08221867	-2.08220532	-2.08221867	-0.00001335
2897000000.000000	-2.08172136	-2.08179170	-2.08172136	0.00007035
2897500000.000000	-2.08166371	-2.08166371	-2.08166371	0.00000000
2898000000.000000	-2.08143508	-2.08148100	-2.08143508	0.00004592
2898500000.000000	-2.08151096	-2.08141977	-2.08151096	-0.00009119
2899000000.000000	-2.08142987	-2.08149436	-2.08142987	0.00006449
2899500000.000000	-2.08178096	-2.08176728	-2.08178096	-0.00001368
2900000000.000000	-2.08163375	-2.08153539	-2.08163375	-0.00009836
