# 扫描参数	信号	背景	对比度	差分信号
2866000000.000000	-2.41670495	-2.41605359	0.00013478	-0.00065137
2866500000.000000	-2.41898473	-2.41214539	0.00141568	-0.00683934
2867000000.000000	-2.41865905	-2.42061314	-0.00040380	0.00195410
2867500000.000000	-2.42875521	-2.43038363	-0.00033512	0.00162841
2868000000.000000	-2.44243389	-2.44047979	0.00040019	-0.00195410
2868500000.000000	-2.45643825	-2.45676393	-0.00006629	0.00032568
2869000000.000000	-2.46620873	-2.46523168	0.00019813	-0.00097705
2869500000.000000	-2.45936939	-2.45871803	0.00013244	-0.00065137
2870000000.000000	-2.44634208	-2.44243389	0.00079942	-0.00390819
2870500000.000000	-2.42940658	-2.43005794	-0.00013404	0.00065137
2871000000.000000	-2.42126451	-2.42159019	-0.00006725	0.00032568
2871500000.000000	-2.41670495	-2.41507654	0.00033702	-0.00162841
2872000000.000000	-2.42126451	-2.41344812	0.00161672	-0.00781639
2872500000.000000	-2.41572790	-2.41344812	0.00047208	-0.00227978
2873000000.000000	-2.42321861	-2.42191588	0.00026887	-0.00130273
2873500000.000000	-2.42777816	-2.42810385	-0.00006707	0.00032568
2874000000.000000	-2.43722296	-2.43526887	0.00040105	-0.00195410
2874500000.000000	-2.44634208	-2.44210821	0.00086610	-0.00423388
2875000000.000000	-2.45611256	-2.45774098	-0.00033139	0.00162841
2875500000.000000	-2.46946556	-2.46816283	0.00026384	-0.00130273
2876000000.000000	-2.47760763	-2.47891036	-0.00026283	0.00130273
2876500000.000000	-2.48802947	-2.48737811	0.00013092	-0.00065137
2877000000.000000	-2.50366225	-2.50203383	0.00032531	-0.00162841
2877500000.000000	-2.50659339	-2.50659339	0.00000000	0.00000000
2878000000.000000	-2.51734092	-2.51571251	0.00032354	-0.00162841
2878500000.000000	-2.52255184	-2.52483162	-0.00045168	0.00227978
2879000000.000000	-2.53004255	-2.53069391	-0.00012871	0.00065137
2879500000.000000	-2.53785893	-2.53655620	0.00025673	-0.00130273
2880000000.000000	-2.54013871	-2.54241849	-0.00044855	0.00227978
2880500000.000000	-2.54795510	-2.54534964	0.00051155	-0.00260546
2881000000.000000	-2.55186329	-2.55349171	-0.00031896	0.00162841
2881500000.000000	-2.55381739	-2.55707422	-0.00063723	0.00325683
2882000000.000000	-2.56033104	-2.55902831	0.00025447	-0.00130273
2882500000.000000	-2.56130809	-2.56358787	-0.00044484	0.00227978
2883000000.000000	-2.56423924	-2.56717038	-0.00057122	0.00293114
2883500000.000000	-2.56684470	-2.56684470	0.00000000	0.00000000
2884000000.000000	-2.56814743	-2.56684470	0.00025370	-0.00130273
2884500000.000000	-2.57042721	-2.57075289	-0.00006335	0.00032568
2885000000.000000	-2.56749606	-2.57140426	-0.00076051	0.00390819
2885500000.000000	-2.56912448	-2.56945016	-0.00006338	0.00032568
2886000000.000000	-2.57172994	-2.57335835	-0.00031650	0.00162841
2886500000.000000	-2.57205562	-2.57498677	-0.00056948	0.00293114
2887000000.000000	-2.57335835	-2.57694086	-0.00069559	0.00358251
2887500000.000000	-2.57400972	-2.57726655	-0.00063224	0.00325683
2888000000.000000	-2.57694086	-2.57759223	-0.00012637	0.00065137
2888500000.000000	-2.58280315	-2.57726655	0.00107297	-0.00553661
2889000000.000000	-2.57987201	-2.58345452	-0.00069384	0.00358251
2889500000.000000	-2.57922064	-2.57661518	0.00050534	-0.00260546
2890000000.000000	-2.57987201	-2.57954633	0.00006312	-0.00032568
2890500000.000000	-2.57791791	-2.58019769	-0.00044198	0.00227978
2891000000.000000	-2.58312884	-2.58247747	0.00012610	-0.00065137
2891500000.000000	-2.58084906	-2.57954633	0.00025245	-0.00130273
2892000000.000000	-2.58052337	-2.57661518	0.00075782	-0.00390819
2892500000.000000	-2.57856928	-2.58182610	-0.00063112	0.00325683
2893000000.000000	-2.57987201	-2.57987201	0.00000000	0.00000000
2893500000.000000	-2.58215179	-2.58312884	-0.00018916	0.00097705
2894000000.000000	-2.58280315	-2.58150042	0.00025226	-0.00130273
2894500000.000000	-2.58052337	-2.58768839	-0.00138636	0.00716502
2895000000.000000	-2.58084906	-2.58247747	-0.00031538	0.00162841
2895500000.000000	-2.58312884	-2.58605998	-0.00056704	0.00293114
2896000000.000000	-2.58378020	-2.57954633	0.00081999	-0.00423388
2896500000.000000	-2.58150042	-2.57889496	0.00050490	-0.00260546
2897000000.000000	-2.58540861	-2.58280315	0.00050413	-0.00260546
2897500000.000000	-2.58280315	-2.58345452	-0.00012608	0.00065137
2898000000.000000	-2.58443157	-2.58475725	-0.00006300	0.00032568
2898500000.000000	-2.58247747	-2.58378020	-0.00025216	0.00130273
2899000000.000000	-2.58345452	-2.58475725	-0.00025207	0.00130273
2899500000.000000	-2.58443157	-2.58345452	0.00018906	-0.00097705
2900000000.000000	-2.58508293	-2.58280315	0.00044114	-0.00227978
