# 扫描参数	信号	背景	对比度	差分信号
2869000000.000000	-2.00033584	-2.00068074	-0.00008620	0.00034490
2869500000.000000	-1.98976809	-1.99636186	-0.00165418	0.00659377
2870000000.000000	-1.98080465	-1.97945925	0.00033972	-0.00134540
2870500000.000000	-1.96867362	-1.97192100	-0.00082408	0.00324738
2871000000.000000	-1.96326598	-1.96555293	-0.00058209	0.00228694
2871500000.000000	-1.96213619	-1.96200461	0.00003353	-0.00013158
2872000000.000000	-1.95918778	-1.96707777	-0.00200954	0.00788999
2872500000.000000	-1.96312463	-1.96657850	-0.00087891	0.00345387
2873000000.000000	-1.97115467	-1.96504779	0.00155146	-0.00610688
2873500000.000000	-1.97581063	-1.97044729	0.00135910	-0.00536334
2874000000.000000	-1.98245521	-1.97670854	0.00145149	-0.00574667
2874500000.000000	-1.98937988	-1.98807096	0.00032908	-0.00130892
2875000000.000000	-1.99489955	-2.00040619	-0.00137828	0.00550664
2875500000.000000	-2.00833494	-2.00329597	0.00125609	-0.00503896
2876000000.000000	-2.01282219	-2.01372010	-0.00022300	0.00089791
2876500000.000000	-2.01939447	-2.02085581	-0.00036170	0.00146134
2877000000.000000	-2.02779676	-2.02545901	0.00057676	-0.00233775
2877500000.000000	-2.03313926	-2.03089075	0.00055327	-0.00224851
2878000000.000000	-2.03879572	-2.03657326	0.00054534	-0.00222246
2878500000.000000	-2.04168029	-2.04309278	-0.00034579	0.00141249
2879000000.000000	-2.03971805	-2.04077066	-0.00025796	0.00105261
2879500000.000000	-2.04910162	-2.04715925	0.00047418	-0.00194237
2880000000.000000	-2.04850302	-2.04830598	0.00004810	-0.00019704
2880500000.000000	-2.05329674	-2.05418162	-0.00021543	0.00088488
2881000000.000000	-2.05906524	-2.05969217	-0.00015222	0.00062694
2881500000.000000	-2.06166777	-2.06202602	-0.00008688	0.00035825
2882000000.000000	-2.06392898	-2.06385766	0.00001728	-0.00007132
2882500000.000000	-2.06534961	-2.06534179	0.00000189	-0.00000782
2883000000.000000	-2.06695653	-2.06738610	-0.00010390	0.00042958
2883500000.000000	-2.06733334	-2.06813094	-0.00019287	0.00079760
2884000000.000000	-2.06768117	-2.06782871	-0.00003567	0.00014753
2884500000.000000	-2.06722001	-2.06693959	0.00006783	-0.00028041
2885000000.000000	-2.06860839	-2.06849017	0.00002858	-0.00011822
2885500000.000000	-2.06901680	-2.06873606	0.00006785	-0.00028074
2886000000.000000	-2.07212967	-2.07189095	0.00005761	-0.00023873
2886500000.000000	-2.07253222	-2.07182711	0.00017014	-0.00070510
2887000000.000000	-2.07133631	-2.07109107	0.00005920	-0.00024524
2887500000.000000	-2.07331190	-2.07325654	0.00001335	-0.00005537
2888000000.000000	-2.07369230	-2.07385579	-0.00003942	0.00016349
2888500000.000000	-2.07282891	-2.07288493	-0.00001351	0.00005602
2889000000.000000	-2.06874420	-2.06997105	-0.00029643	0.00122685
2889500000.000000	-2.07248825	-2.07235635	0.00003182	-0.00013190
2890000000.000000	-2.07253157	-2.07223291	0.00007206	-0.00029865
2890500000.000000	-2.07554739	-2.07529010	0.00006198	-0.00025729
2891000000.000000	-2.07390888	-2.07383365	0.00001814	-0.00007523
2891500000.000000	-2.07408247	-2.07436093	-0.00006712	0.00027846
2892000000.000000	-2.07440685	-2.07447198	-0.00001570	0.00006514
2892500000.000000	-2.07514615	-2.07497419	0.00004144	-0.00017196
2893000000.000000	-2.07485206	-2.07456122	0.00007009	-0.00029083
2893500000.000000	-2.07220979	-2.07192482	0.00006877	-0.00028497
2894000000.000000	-2.07525330	-2.07539334	-0.00003374	0.00014004
2894500000.000000	-2.07376688	-2.07394210	-0.00004224	0.00017522
2895000000.000000	-2.07728653	-2.07761026	-0.00007791	0.00032373
2895500000.000000	-2.07500187	-2.07531583	-0.00007565	0.00031396
2896000000.000000	-2.07325588	-2.07330702	-0.00001233	0.00005113
2896500000.000000	-2.07148384	-2.07113699	0.00008373	-0.00034685
2897000000.000000	-2.07459509	-2.07428602	0.00007450	-0.00030907
2897500000.000000	-2.07337248	-2.07306503	0.00007415	-0.00030744
2898000000.000000	-2.07582813	-2.07623165	-0.00009719	0.00040352
2898500000.000000	-2.07347018	-2.07307187	0.00009606	-0.00039831
2899000000.000000	-2.07072142	-2.07050452	0.00005238	-0.00021690
2899500000.000000	-2.06930275	-2.06902787	0.00006642	-0.00027488
2900000000.000000	-2.07468498	-2.07507482	-0.00009394	0.00038984
